reading_id,timestamp_utc,home_id,panel_rated_amps,voltage,safety_threshold_a,appliance_id,appliance_name,location,priority_category,rated_kw,state,power_kw,current_a,panel_total_current_a,panel_headroom_a,alert_level
r-00175,2026-07-11T00:15:47Z,home-003,200,240,160,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,9.14,150.86,NORMAL
r-00176,2026-07-11T00:15:47Z,home-003,200,240,160,well_pump,Well water pump,outdoor,critical,1,ON,0.881,3.67,9.14,150.86,NORMAL
r-00177,2026-07-11T00:15:47Z,home-003,200,240,160,tv_entertainment,TV & entertainment,indoor,user_driven,0.25,OFF,0,0,9.14,150.86,NORMAL
r-00178,2026-07-11T00:15:47Z,home-003,200,240,160,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,9.14,150.86,NORMAL
r-00179,2026-07-11T06:30:51Z,home-003,200,240,160,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.17,0.71,0,160,NORMAL
r-00180,2026-07-11T06:30:51Z,home-003,200,240,160,lighting,Lighting circuits,indoor,critical,0.5,ON,0.44,1.83,0,160,NORMAL
r-00181,2026-07-11T06:30:51Z,home-003,200,240,160,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.397,1.65,0,160,NORMAL
r-00182,2026-07-11T06:30:51Z,home-003,200,240,160,ac_window,Window A/C unit,indoor,comfort,1.1,ON,0.952,3.97,0,160,NORMAL
r-00183,2026-07-11T06:30:51Z,home-003,200,240,160,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,0,160,NORMAL
r-00184,2026-07-11T06:30:51Z,home-003,200,240,160,freezer,Chest freezer,indoor,critical,0.15,ON,0.085,0.35,0,160,NORMAL
r-00185,2026-07-11T06:30:51Z,home-003,200,240,160,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,0,160,NORMAL
r-00186,2026-07-11T06:30:51Z,home-003,200,240,160,well_pump,Well water pump,outdoor,critical,1,ON,0.64,2.67,0,160,NORMAL
r-00187,2026-07-11T06:30:51Z,home-003,200,240,160,tv_entertainment,TV & entertainment,indoor,user_driven,0.25,OFF,0,0,0,160,NORMAL
r-00188,2026-07-11T06:30:51Z,home-003,200,240,160,solar_inverter,Solar inverter,outdoor,generation,-5,ON,-4.596,19.15,0,160,NORMAL
r-00189,2026-07-11T08:45:55Z,home-003,200,240,160,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.13,0.54,31.42,128.58,NORMAL
r-00190,2026-07-11T08:45:55Z,home-003,200,240,160,lighting,Lighting circuits,indoor,critical,0.5,ON,0.28,1.17,31.42,128.58,NORMAL
r-00191,2026-07-11T08:45:55Z,home-003,200,240,160,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.382,1.59,31.42,128.58,NORMAL
r-00192,2026-07-11T08:45:55Z,home-003,200,240,160,ac_window,Window A/C unit,indoor,comfort,1.1,OFF,0,0,31.42,128.58,NORMAL
r-00193,2026-07-11T08:45:55Z,home-003,200,240,160,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,31.42,128.58,NORMAL
r-00194,2026-07-11T08:45:55Z,home-003,200,240,160,freezer,Chest freezer,indoor,critical,0.15,ON,0.148,0.62,31.42,128.58,NORMAL
r-00195,2026-07-11T08:45:55Z,home-003,200,240,160,induction_stove,Induction stove,indoor,user_driven,7,ON,5.871,24.46,31.42,128.58,NORMAL
r-00196,2026-07-11T08:45:55Z,home-003,200,240,160,well_pump,Well water pump,outdoor,critical,1,ON,0.73,3.04,31.42,128.58,NORMAL
r-00197,2026-07-11T08:45:55Z,home-003,200,240,160,tv_entertainment,TV & entertainment,indoor,user_driven,0.25,OFF,0,0,31.42,128.58,NORMAL
r-00198,2026-07-11T08:45:55Z,home-003,200,240,160,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,31.42,128.58,NORMAL
r-00199,2026-07-11T12:00:01Z,home-003,200,240,160,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.12,0.5,0,160,NORMAL
r-00200,2026-07-11T12:00:01Z,home-003,200,240,160,lighting,Lighting circuits,indoor,critical,0.5,ON,0.493,2.05,0,160,NORMAL
r-00201,2026-07-11T12:00:01Z,home-003,200,240,160,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.378,1.57,0,160,NORMAL
r-00202,2026-07-11T12:00:01Z,home-003,200,240,160,ac_window,Window A/C unit,indoor,comfort,1.1,OFF,0,0,0,160,NORMAL
r-00203,2026-07-11T12:00:01Z,home-003,200,240,160,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,0,160,NORMAL
r-00204,2026-07-11T12:00:01Z,home-003,200,240,160,freezer,Chest freezer,indoor,critical,0.15,ON,0.09,0.38,0,160,NORMAL
r-00205,2026-07-11T12:00:01Z,home-003,200,240,160,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,0,160,NORMAL
r-00206,2026-07-11T12:00:01Z,home-003,200,240,160,well_pump,Well water pump,outdoor,critical,1,ON,0.878,3.66,0,160,NORMAL
r-00207,2026-07-11T12:00:01Z,home-003,200,240,160,tv_entertainment,TV & entertainment,indoor,user_driven,0.25,OFF,0,0,0,160,NORMAL
r-00208,2026-07-11T12:00:01Z,home-003,200,240,160,solar_inverter,Solar inverter,outdoor,generation,-5,ON,-3.901,16.25,0,160,NORMAL
r-00209,2026-07-11T17:30:24Z,home-003,200,240,160,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.191,0.8,12.12,147.88,NORMAL
r-00210,2026-07-11T17:30:24Z,home-003,200,240,160,lighting,Lighting circuits,indoor,critical,0.5,ON,0.318,1.32,12.12,147.88,NORMAL
r-00211,2026-07-11T17:30:24Z,home-003,200,240,160,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.342,1.43,12.12,147.88,NORMAL
r-00212,2026-07-11T17:30:24Z,home-003,200,240,160,ac_window,Window A/C unit,indoor,comfort,1.1,ON,0.862,3.59,12.12,147.88,NORMAL
r-00213,2026-07-11T17:30:24Z,home-003,200,240,160,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,12.12,147.88,NORMAL
r-00214,2026-07-11T17:30:24Z,home-003,200,240,160,freezer,Chest freezer,indoor,critical,0.15,ON,0.129,0.54,12.12,147.88,NORMAL
r-00215,2026-07-11T17:30:24Z,home-003,200,240,160,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,12.12,147.88,NORMAL
r-00216,2026-07-11T17:30:24Z,home-003,200,240,160,well_pump,Well water pump,outdoor,critical,1,ON,0.882,3.67,12.12,147.88,NORMAL
r-00217,2026-07-11T17:30:24Z,home-003,200,240,160,tv_entertainment,TV & entertainment,indoor,user_driven,0.25,ON,0.186,0.78,12.12,147.88,NORMAL
r-00218,2026-07-11T17:30:24Z,home-003,200,240,160,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,12.12,147.88,NORMAL
r-00219,2026-07-11T19:45:58Z,home-003,200,240,160,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.14,0.58,31.72,128.28,NORMAL
r-00220,2026-07-11T19:45:58Z,home-003,200,240,160,lighting,Lighting circuits,indoor,critical,0.5,ON,0.346,1.44,31.72,128.28,NORMAL
r-00221,2026-07-11T19:45:58Z,home-003,200,240,160,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.559,2.33,31.72,128.28,NORMAL
r-00222,2026-07-11T19:45:58Z,home-003,200,240,160,ac_window,Window A/C unit,indoor,comfort,1.1,OFF,0,0,31.72,128.28,NORMAL
r-00223,2026-07-11T19:45:58Z,home-003,200,240,160,dishwasher,Dishwasher,indoor,flexible,1.2,ON,0.827,3.45,31.72,128.28,NORMAL
r-00224,2026-07-11T19:45:58Z,home-003,200,240,160,freezer,Chest freezer,indoor,critical,0.15,ON,0.11,0.46,31.72,128.28,NORMAL
r-00225,2026-07-11T19:45:58Z,home-003,200,240,160,induction_stove,Induction stove,indoor,user_driven,7,ON,4.781,19.92,31.72,128.28,NORMAL
r-00226,2026-07-11T19:45:58Z,home-003,200,240,160,well_pump,Well water pump,outdoor,critical,1,ON,0.607,2.53,31.72,128.28,NORMAL
r-00227,2026-07-11T19:45:58Z,home-003,200,240,160,tv_entertainment,TV & entertainment,indoor,user_driven,0.25,ON,0.243,1.01,31.72,128.28,NORMAL
r-00228,2026-07-11T19:45:58Z,home-003,200,240,160,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,31.72,128.28,NORMAL
r-00229,2026-07-11T22:10:57Z,home-003,200,240,160,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.126,0.53,11.61,148.39,NORMAL
r-00230,2026-07-11T22:10:57Z,home-003,200,240,160,lighting,Lighting circuits,indoor,critical,0.5,ON,0.403,1.68,11.61,148.39,NORMAL
r-00231,2026-07-11T22:10:57Z,home-003,200,240,160,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.44,1.83,11.61,148.39,NORMAL
r-00232,2026-07-11T22:10:57Z,home-003,200,240,160,ac_window,Window A/C unit,indoor,comfort,1.1,OFF,0,0,11.61,148.39,NORMAL
r-00233,2026-07-11T22:10:57Z,home-003,200,240,160,dishwasher,Dishwasher,indoor,flexible,1.2,ON,0.773,3.22,11.61,148.39,NORMAL
r-00234,2026-07-11T22:10:57Z,home-003,200,240,160,freezer,Chest freezer,indoor,critical,0.15,ON,0.136,0.57,11.61,148.39,NORMAL
r-00235,2026-07-11T22:10:57Z,home-003,200,240,160,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,11.61,148.39,NORMAL
r-00236,2026-07-11T22:10:57Z,home-003,200,240,160,well_pump,Well water pump,outdoor,critical,1,ON,0.695,2.9,11.61,148.39,NORMAL
r-00237,2026-07-11T22:10:57Z,home-003,200,240,160,tv_entertainment,TV & entertainment,indoor,user_driven,0.25,ON,0.214,0.89,11.61,148.39,NORMAL
r-00238,2026-07-11T22:10:57Z,home-003,200,240,160,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,11.61,148.39,NORMAL
r-00239,2026-07-11T00:15:14Z,home-004,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.183,0.76,10.66,69.34,NORMAL
r-00240,2026-07-11T00:15:14Z,home-004,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.308,1.28,10.66,69.34,NORMAL
r-00241,2026-07-11T00:15:14Z,home-004,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.342,1.43,10.66,69.34,NORMAL
r-00242,2026-07-11T00:15:14Z,home-004,100,240,80,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,OFF,0,0,10.66,69.34,NORMAL
r-00243,2026-07-11T00:15:14Z,home-004,100,240,80,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,10.66,69.34,NORMAL
r-00244,2026-07-11T00:15:14Z,home-004,100,240,80,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,10.66,69.34,NORMAL
r-00245,2026-07-11T00:15:14Z,home-004,100,240,80,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,10.66,69.34,NORMAL
r-00246,2026-07-11T00:15:14Z,home-004,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.949,3.95,10.66,69.34,NORMAL
r-00247,2026-07-11T00:15:14Z,home-004,100,240,80,freezer,Chest freezer,indoor,critical,0.15,ON,0.121,0.5,10.66,69.34,NORMAL
r-00248,2026-07-11T00:15:14Z,home-004,100,240,80,sump_pump,Sump pump,indoor,critical,0.75,ON,0.655,2.73,10.66,69.34,NORMAL
r-00249,2026-07-11T00:15:14Z,home-004,100,240,80,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,10.66,69.34,NORMAL
r-00250,2026-07-11T06:30:25Z,home-004,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.132,0.55,23.17,56.83,NORMAL
r-00251,2026-07-11T06:30:25Z,home-004,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.423,1.76,23.17,56.83,NORMAL
r-00252,2026-07-11T06:30:25Z,home-004,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.331,1.38,23.17,56.83,NORMAL
r-00253,2026-07-11T06:30:25Z,home-004,100,240,80,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,OFF,0,0,23.17,56.83,NORMAL
r-00254,2026-07-11T06:30:25Z,home-004,100,240,80,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,23.17,56.83,NORMAL
r-00255,2026-07-11T06:30:25Z,home-004,100,240,80,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,23.17,56.83,NORMAL
r-00256,2026-07-11T06:30:25Z,home-004,100,240,80,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,23.17,56.83,NORMAL
r-00257,2026-07-11T06:30:25Z,home-004,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.629,2.62,23.17,56.83,NORMAL
r-00258,2026-07-11T06:30:25Z,home-004,100,240,80,freezer,Chest freezer,indoor,critical,0.15,ON,0.147,0.61,23.17,56.83,NORMAL
r-00259,2026-07-11T06:30:25Z,home-004,100,240,80,sump_pump,Sump pump,indoor,critical,0.75,ON,0.587,2.45,23.17,56.83,NORMAL
r-00260,2026-07-11T06:30:25Z,home-004,100,240,80,dryer,Electric dryer,indoor,deferable,5,ON,3.311,13.8,23.17,56.83,NORMAL
r-00261,2026-07-11T08:45:54Z,home-004,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.121,0.5,0,80,NORMAL
r-00262,2026-07-11T08:45:54Z,home-004,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.305,1.27,0,80,NORMAL
r-00263,2026-07-11T08:45:54Z,home-004,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.455,1.9,0,80,NORMAL
r-00264,2026-07-11T08:45:54Z,home-004,100,240,80,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,ON,1.202,5.01,0,80,NORMAL
r-00265,2026-07-11T08:45:54Z,home-004,100,240,80,solar_inverter,Solar inverter,outdoor,generation,-5,ON,-4.449,18.54,0,80,NORMAL
r-00266,2026-07-11T08:45:54Z,home-004,100,240,80,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,0,80,NORMAL
r-00267,2026-07-11T08:45:54Z,home-004,100,240,80,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,0,80,NORMAL
r-00268,2026-07-11T08:45:54Z,home-004,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.951,3.96,0,80,NORMAL
r-00269,2026-07-11T08:45:54Z,home-004,100,240,80,freezer,Chest freezer,indoor,critical,0.15,ON,0.111,0.46,0,80,NORMAL
r-00270,2026-07-11T08:45:54Z,home-004,100,240,80,sump_pump,Sump pump,indoor,critical,0.75,ON,0.719,3,0,80,NORMAL
r-00271,2026-07-11T08:45:54Z,home-004,100,240,80,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,0,80,NORMAL
r-00272,2026-07-11T12:00:10Z,home-004,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.177,0.74,29.15,50.85,NORMAL
r-00273,2026-07-11T12:00:10Z,home-004,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.382,1.59,29.15,50.85,NORMAL
r-00274,2026-07-11T12:00:10Z,home-004,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.4,1.67,29.15,50.85,NORMAL
r-00275,2026-07-11T12:00:10Z,home-004,100,240,80,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,ON,1.255,5.23,29.15,50.85,NORMAL
r-00276,2026-07-11T12:00:10Z,home-004,100,240,80,solar_inverter,Solar inverter,outdoor,generation,-5,ON,-3.923,16.35,29.15,50.85,NORMAL
r-00277,2026-07-11T12:00:10Z,home-004,100,240,80,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,29.15,50.85,NORMAL
r-00278,2026-07-11T12:00:10Z,home-004,100,240,80,home_battery,Home battery (charging),indoor,resource,5,ON,4.141,17.25,29.15,50.85,NORMAL
r-00279,2026-07-11T12:00:10Z,home-004,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.656,2.73,29.15,50.85,NORMAL
r-00280,2026-07-11T12:00:10Z,home-004,100,240,80,freezer,Chest freezer,indoor,critical,0.15,ON,0.105,0.44,29.15,50.85,NORMAL
r-00281,2026-07-11T12:00:10Z,home-004,100,240,80,sump_pump,Sump pump,indoor,critical,0.75,ON,0.714,2.98,29.15,50.85,NORMAL
r-00282,2026-07-11T12:00:10Z,home-004,100,240,80,dryer,Electric dryer,indoor,deferable,5,ON,3.089,12.87,29.15,50.85,NORMAL
r-00283,2026-07-11T17:30:24Z,home-004,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.172,0.72,28.1,51.9,NORMAL
r-00284,2026-07-11T17:30:24Z,home-004,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.434,1.81,28.1,51.9,NORMAL
r-00285,2026-07-11T17:30:24Z,home-004,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.347,1.45,28.1,51.9,NORMAL
r-00286,2026-07-11T17:30:24Z,home-004,100,240,80,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,ON,1.191,4.96,28.1,51.9,NORMAL
r-00287,2026-07-11T17:30:24Z,home-004,100,240,80,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,28.1,51.9,NORMAL
r-00288,2026-07-11T17:30:24Z,home-004,100,240,80,hot_tub,Hot tub heater,outdoor,deferable,4,ON,2.956,12.32,28.1,51.9,NORMAL
r-00289,2026-07-11T17:30:24Z,home-004,100,240,80,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,28.1,51.9,NORMAL
r-00290,2026-07-11T17:30:24Z,home-004,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.813,3.39,28.1,51.9,NORMAL
r-00291,2026-07-11T17:30:24Z,home-004,100,240,80,freezer,Chest freezer,indoor,critical,0.15,ON,0.129,0.54,28.1,51.9,NORMAL
r-00292,2026-07-11T17:30:24Z,home-004,100,240,80,sump_pump,Sump pump,indoor,critical,0.75,ON,0.702,2.92,28.1,51.9,NORMAL
r-00293,2026-07-11T17:30:24Z,home-004,100,240,80,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,28.1,51.9,NORMAL
r-00294,2026-07-11T19:45:24Z,home-004,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.153,0.64,33.13,46.87,NORMAL
r-00295,2026-07-11T19:45:24Z,home-004,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.487,2.03,33.13,46.87,NORMAL
r-00296,2026-07-11T19:45:24Z,home-004,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.411,1.71,33.13,46.87,NORMAL
r-00297,2026-07-11T19:45:24Z,home-004,100,240,80,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,ON,1.427,5.95,33.13,46.87,NORMAL
r-00298,2026-07-11T19:45:24Z,home-004,100,240,80,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,33.13,46.87,NORMAL
r-00299,2026-07-11T19:45:24Z,home-004,100,240,80,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,33.13,46.87,NORMAL
r-00300,2026-07-11T19:45:24Z,home-004,100,240,80,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,33.13,46.87,NORMAL
r-00301,2026-07-11T19:45:24Z,home-004,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.91,3.79,33.13,46.87,NORMAL
r-00302,2026-07-11T19:45:24Z,home-004,100,240,80,freezer,Chest freezer,indoor,critical,0.15,ON,0.143,0.6,33.13,46.87,NORMAL
r-00303,2026-07-11T19:45:24Z,home-004,100,240,80,sump_pump,Sump pump,indoor,critical,0.75,ON,0.577,2.4,33.13,46.87,NORMAL
r-00304,2026-07-11T19:45:24Z,home-004,100,240,80,dryer,Electric dryer,indoor,deferable,5,ON,3.843,16.01,33.13,46.87,NORMAL
r-00305,2026-07-11T22:10:24Z,home-004,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.14,0.58,8.55,71.45,NORMAL
r-00306,2026-07-11T22:10:24Z,home-004,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.428,1.78,8.55,71.45,NORMAL
r-00307,2026-07-11T22:10:24Z,home-004,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.439,1.83,8.55,71.45,NORMAL
r-00308,2026-07-11T22:10:24Z,home-004,100,240,80,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,ON,1.14,4.75,8.55,71.45,NORMAL
r-00309,2026-07-11T22:10:24Z,home-004,100,240,80,solar_inverter,Solar inverter,outdoor,generation,-5,ON,-4.15,17.29,8.55,71.45,NORMAL
r-00310,2026-07-11T22:10:24Z,home-004,100,240,80,hot_tub,Hot tub heater,outdoor,deferable,4,ON,2.909,12.12,8.55,71.45,NORMAL
r-00311,2026-07-11T22:10:24Z,home-004,100,240,80,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,8.55,71.45,NORMAL
r-00312,2026-07-11T22:10:24Z,home-004,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.562,2.34,8.55,71.45,NORMAL
r-00313,2026-07-11T22:10:24Z,home-004,100,240,80,freezer,Chest freezer,indoor,critical,0.15,ON,0.126,0.53,8.55,71.45,NORMAL
r-00314,2026-07-11T22:10:24Z,home-004,100,240,80,sump_pump,Sump pump,indoor,critical,0.75,ON,0.458,1.91,8.55,71.45,NORMAL
r-00315,2026-07-11T22:10:24Z,home-004,100,240,80,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,8.55,71.45,NORMAL
r-00316,2026-07-11T00:15:48Z,home-005,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.189,0.79,4.64,95.36,NORMAL
r-00317,2026-07-11T00:15:48Z,home-005,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.338,1.41,4.64,95.36,NORMAL
r-00318,2026-07-11T00:15:48Z,home-005,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.587,2.45,4.64,95.36,NORMAL
r-00319,2026-07-11T00:15:48Z,home-005,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,4.64,95.36,NORMAL
r-00320,2026-07-11T00:15:48Z,home-005,125,240,100,space_heater,Plug-in space heater,indoor,comfort,1.5,OFF,0,0,4.64,95.36,NORMAL
r-00321,2026-07-11T00:15:48Z,home-005,125,240,100,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,4.64,95.36,NORMAL
r-00322,2026-07-11T00:15:48Z,home-005,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,4.64,95.36,NORMAL
r-00323,2026-07-11T00:15:48Z,home-005,125,240,100,computer_office,Home office / computers,indoor,user_driven,0.35,OFF,0,0,4.64,95.36,NORMAL
r-00324,2026-07-11T00:15:48Z,home-005,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,OFF,0,0,4.64,95.36,NORMAL
r-00325,2026-07-11T00:15:48Z,home-005,125,240,100,washer,Washing machine,indoor,flexible,0.7,OFF,0,0,4.64,95.36,NORMAL
r-00326,2026-07-11T06:30:04Z,home-005,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.18,0.75,28.34,71.66,NORMAL
r-00327,2026-07-11T06:30:04Z,home-005,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.422,1.76,28.34,71.66,NORMAL
r-00328,2026-07-11T06:30:04Z,home-005,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.534,2.23,28.34,71.66,NORMAL
r-00329,2026-07-11T06:30:04Z,home-005,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,28.34,71.66,NORMAL
r-00330,2026-07-11T06:30:04Z,home-005,125,240,100,space_heater,Plug-in space heater,indoor,comfort,1.5,ON,0.839,3.5,28.34,71.66,NORMAL
r-00331,2026-07-11T06:30:04Z,home-005,125,240,100,home_battery,Home battery (charging),indoor,resource,5,ON,3.421,14.25,28.34,71.66,NORMAL
r-00332,2026-07-11T06:30:04Z,home-005,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,ON,1.172,4.88,28.34,71.66,NORMAL
r-00333,2026-07-11T06:30:04Z,home-005,125,240,100,computer_office,Home office / computers,indoor,user_driven,0.35,ON,0.233,0.97,28.34,71.66,NORMAL
r-00334,2026-07-11T06:30:04Z,home-005,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,OFF,0,0,28.34,71.66,NORMAL
r-00335,2026-07-11T06:30:04Z,home-005,125,240,100,washer,Washing machine,indoor,flexible,0.7,OFF,0,0,28.34,71.66,NORMAL
r-00336,2026-07-11T08:45:47Z,home-005,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.175,0.73,4.16,95.84,NORMAL
r-00337,2026-07-11T08:45:47Z,home-005,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.45,1.88,4.16,95.84,NORMAL
r-00338,2026-07-11T08:45:47Z,home-005,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.374,1.56,4.16,95.84,NORMAL
r-00339,2026-07-11T08:45:47Z,home-005,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,4.16,95.84,NORMAL
r-00340,2026-07-11T08:45:47Z,home-005,125,240,100,space_heater,Plug-in space heater,indoor,comfort,1.5,OFF,0,0,4.16,95.84,NORMAL
r-00341,2026-07-11T08:45:47Z,home-005,125,240,100,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,4.16,95.84,NORMAL
r-00342,2026-07-11T08:45:47Z,home-005,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,4.16,95.84,NORMAL
r-00343,2026-07-11T08:45:47Z,home-005,125,240,100,computer_office,Home office / computers,indoor,user_driven,0.35,OFF,0,0,4.16,95.84,NORMAL
r-00344,2026-07-11T08:45:47Z,home-005,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,OFF,0,0,4.16,95.84,NORMAL
r-00345,2026-07-11T08:45:47Z,home-005,125,240,100,washer,Washing machine,indoor,flexible,0.7,OFF,0,0,4.16,95.84,NORMAL
